"Amazon 出品サービス、フルフィルメント by Amazon (FBA)"
"指定のない場合、単位は円"
"定義："
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計"
"2025/11/06 0:42:03 JST","12178273673","注文","250-4001386-1419860","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","福岡県","802-003","","617","62","0","0","0","0","-7","0","0","0","0","-419","0","0","253"
"2025/11/06 1:41:32 JST","12178273673","注文","503-0017827-8579041","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","北海道","073-013","","2,715","272","0","0","0","0","-30","0","0","0","0","-1,100","0","0","1,857"
"2025/11/06 2:35:32 JST","12178273673","注文","503-3437920-3279066","Sport-Ball-BK/1","バランスボール 65cm - ヨガボール 破裂防止 妊娠中 エクササイズボール オフィス エクササイズボール トレーニ�","1","amazon.jp","Amazon","","和歌山県","648-009","","1,389","139","0","0","0","0","-15","0","0","0","0","-485","0","0","1,028"
"2025/11/06 2:40:33 JST","12178273673","注文","250-1678531-7539853","Car-VC106W-BK","車用掃除機 - ポータブルハンドヘルド掃除機（4.8m コード、HEPAフィルター、バッグ、アタッチメント付き）小型","1","amazon.jp","Amazon","","石川県","927-021","","2,454","245","0","0","0","0","-27","0","0","0","0","-514","0","0","2,158"
"2025/11/06 2:58:17 JST","12178273673","注文","249-9156776-6556608","Bike-SeatCover","自転車シートクッション - パッド入りジェル 幅広調節可能カバー 男女兼用 快適 ペロトン、固定式エクササイ�","1","amazon.jp","Amazon","","兵庫県","679-020","","907","91","0","0","0","0","-10","0","0","0","0","-448","0","0","540"
"2025/11/06 4:09:10 JST","12178273673","注文","249-4698706-5568630","FootBraces-BK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","山口県","752-095","","635","63","0","0","0","0","-7","0","0","0","0","-222","0","0","469"
"2025/11/06 5:57:16 JST","12178273673","注文","249-4877277-3707007","KND-Bottles-6pcs","ガラス製ウォーターボトル 水筒 532ml ガラス 水筒 のクリアウォーターボトル 6本セット、ステンレス製密閉キャ","1","amazon.jp","Amazon","","千葉県","277-091","","1,999","200","0","0","0","0","-22","0","0","0","0","-514","0","0","1,663"
"2025/11/06 7:43:19 JST","12178273673","注文","250-0544399-6623839","FootBraces-PK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","愛知県","484-004","","725","73","0","0","0","0","-8","0","0","0","0","-222","0","0","568"
"2025/11/06 7:47:14 JST","12178273673","注文","503-3029283-8503807","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","大阪府","550-001","","617","62","0","0","0","0","-7","0","0","0","0","-419","0","0","253"
"2025/11/06 8:30:00 JST","12178273673","注文","503-3224505-8548662","MUS-IsoShieldx2","防音 吸音材 シールド マイク分離シールド 折り畳み ボーカル録音放送用 (26cm×11cm×2枚) リフレクションフィル�","1","amazon.jp","Amazon","","兵庫県","670-006","","3,051","305","0","0","0","0","-34","0","0","0","0","-514","0","0","2,808"
"2025/11/06 11:02:53 JST","12178273673","調整","","Bike-Seat-OutdroverB","FBA在庫の返金 - 紛失: フルフィルメントセンター:","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","369","369"
"2025/11/06 11:14:02 JST","12178273673","注文","503-7660566-5387802","Sport-Ball-Black","バランスボール 65cm - エクササイズボール トレーニング用 フィットネスボール ヨガボール アンチバースト ハ�","1","amazon.jp","Amazon","","岐阜県","509-610","","1,226","123","0","0","0","0","-13","0","0","0","0","-485","0","0","851"
"2025/11/06 20:48:39 JST","12178273673","注文","249-0914509-9451854","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","千葉県","289-232","","417","42","0","0","0","0","-5","0","0","0","0","-252","0","0","202"
"2025/11/06 21:49:26 JST","12178273673","注文","249-8376321-3020640","Home-Fmat32BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","福岡県","839-085","","2,700","270","0","0","0","0","-30","0","0","0","0","-1,100","0","0","1,840"
"2025/11/07 0:05:37 JST","12178273673","注文","503-1285505-8217441","KnBraces-2BK-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","東京都","170-000","","545","54","0","0","0","0","-6","0","0","0","0","-252","0","0","341"
"2025/11/07 1:45:56 JST","12178273673","FBA 在庫関連の手数料","","","FBA在庫保管手数料:","","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-74,901","-74,901"
"2025/11/07 2:02:21 JST","12178273673","注文","250-9262569-0810218","Bike-PhoMount","バイク スマホホルダー 自転車 スマホホルダー バイク 携帯ホルダー脱着簡単 対応オートバイ 自転車用携帯電�","1","amazon.jp","Amazon","","東京都","196-003","","363","36","0","0","0","0","-4","0","0","0","0","-368","0","0","27"
"2025/11/07 2:39:52 JST","12178273673","注文","503-1963035-3051830","KnBraces-2BK-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","千葉県","262-001","","635","64","0","0","0","0","-14","0","0","0","0","-252","0","0","433"
"2025/11/07 3:41:03 JST","12178273673","注文","250-3398389-5686207","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","三重県","510-083","","617","62","0","0","0","0","-7","0","0","0","0","-419","0","0","253"
"2025/11/07 3:58:16 JST","12178273673","注文","503-8353244-8010210","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","東京都","192-001","","617","62","0","0","0","0","-7","0","0","0","0","-419","0","0","253"
"2025/11/07 4:23:15 JST","12178273673","注文","250-9301731-5810202","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","東京都","194-004","","617","62","418","42","0","0","-7","0","0","0","0","-879","0","0","253"
"2025/11/07 5:02:04 JST","12178273673","注文","249-7865768-7068639","KND-Bottles-6pcs","ガラス製ウォーターボトル 水筒 532ml ガラス 水筒 のクリアウォーターボトル 6本セット、ステンレス製密閉キャ","1","amazon.jp","Amazon","","福岡県","810-000","","1,999","200","0","0","0","0","-22","0","0","0","0","-514","0","0","1,663"
"2025/11/07 5:15:58 JST","12178273673","注文","503-0688920-4792652","KnBraces-2BK-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","東京都","106-858","","635","64","0","0","0","0","-7","0","0","0","0","-252","0","0","440"
"2025/11/07 7:23:03 JST","12178273673","注文","250-9682824-8959014","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","大阪府","580-000","","617","62","0","0","0","0","-7","0","0","0","0","-419","0","0","253"
"2025/11/07 8:00:59 JST","12178273673","注文","250-5350926-5135022","KnBraces-GY-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","神奈川県","244-000","","454","45","0","0","0","0","-5","0","0","0","0","-252","0","0","242"
"2025/11/07 8:04:25 JST","12178273673","注文","250-8384329-2222255","Home-Fmat39BU","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","神奈川県","235-002","","2,334","233","209","21","0","0","-26","-209","-21","0","0","-1,532","0","0","1,009"
"2025/11/07 12:46:35 JST","12178273673","注文","250-1035235-5118213","KnBraces-2BK-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","香川県","760-008","","545","54","0","0","0","0","-6","0","0","0","0","-252","0","0","341"
"2025/11/07 16:28:51 JST","12178273673","注文","250-9208029-9081438","KnBraces-2BK-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","秩父市","埼玉県","368-001","","635","64","84","8","0","0","-7","-84","-8","0","0","-252","0","0","440"
"2025/11/07 23:57:01 JST","12178273673","注文","503-4905758-5829420","KnBraces-GY-XL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","三重県","510-022","","454","45","0","0","0","0","-10","0","0","0","0","-252","0","0","237"
"2025/11/08 0:36:54 JST","12178273673","注文","503-3914422-9027011","KND-OvenMitts","耐熱ミトン 耐熱オーブンミトンセット - シリコン製 | 耐熱グローブ、防水、滑り止め | グリル、バーベキュー�","1","amazon.jp","Amazon","","愛知県","443-001","","1,354","136","84","8","0","0","-15","-84","-8","0","0","-485","0","0","990"
"2025/11/08 2:09:09 JST","12178273673","注文","503-9123990-2508667","Home-Fmat39GY","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","神奈川県","222-003","","2,542","254","0","0","0","0","-28","0","0","0","0","-1,100","0","0","1,668"
"2025/11/08 3:17:04 JST","12178273673","注文","249-4255419-2238237","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","愛知県","474-007","","617","62","0","0","0","0","-7","0","0","0","0","-419","0","0","253"
"2025/11/08 4:21:39 JST","12178273673","注文","503-9735505-7043841","MUS-IsoShieldx2","防音 吸音材 シールド マイク分離シールド 折り畳み ボーカル録音放送用 (26cm×11cm×2枚) リフレクションフィル�","2","amazon.jp","Amazon","","兵庫県","658-003","","6,102","610","0","0","0","0","-68","0","0","0","0","-1,028","0","0","5,616"
"2025/11/08 6:06:19 JST","12178273673","注文","249-1217013-6620602","Sport-Ball-Black","バランスボール 65cm - エクササイズボール トレーニング用 フィットネスボール ヨガボール アンチバースト ハ�","3","amazon.jp","Amazon","","埼玉県","332-001","","3,679","368","418","42","0","0","-39","-418","-42","0","0","-1,455","0","0","2,553"
"2025/11/08 7:12:58 JST","12178273673","注文","249-7205340-3483862","Bike-PhoMount","バイク スマホホルダー 自転車 スマホホルダー バイク 携帯ホルダー脱着簡単 対応オートバイ 自転車用携帯電�","1","amazon.jp","Amazon","","神奈川県","241-000","","363","36","0","0","0","0","-4","0","0","0","0","-368","0","0","27"
"2025/11/08 10:28:06 JST","12178273673","注文","250-8160121-2238210","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","京都府","603-882","","417","42","0","0","0","0","-5","0","0","0","-30","-252","0","0","172"
"2025/11/08 13:33:01 JST","12178273673","注文","249-2151637-7027812","KnBraces-GY-XL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","岐阜県","503-031","","453","46","209","21","0","0","-10","0","0","0","-30","-482","0","0","207"
"2025/11/08 13:33:01 JST","12178273673","注文","249-2151637-7027812","KnBraces-GY-XXL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","岐阜県","503-031","","454","45","209","21","0","0","-10","0","0","0","-30","-482","0","0","207"
"2025/11/08 16:09:55 JST","12178273673","注文","503-8796910-7319819","FootBraces-BK-M","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon",",","埼玉県","340-005","","816","82","0","0","0","0","-9","0","0","0","-71","-222","0","0","596"
"2025/11/08 16:09:55 JST","12178273673","注文","503-8796910-7319819","FootBraces-BK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon",",","埼玉県","340-005","","635","63","0","0","0","0","-7","0","0","0","-19","-222","0","0","450"
"2025/11/08 17:18:54 JST","12178273673","注文","503-5554878-3073429","Sport-Ball-Black","バランスボール 65cm - エクササイズボール トレーニング用 フィットネスボール ヨガボール アンチバースト ハ�","1","amazon.jp","Amazon","","東京都","110-000","","1,226","123","0","0","0","0","-13","0","0","0","0","-485","0","0","851"
"2025/11/08 19:51:25 JST","12178273673","注文","249-5436586-9359048","Twzrs-Blue1","毛抜き ピンセット先細め 精密 眉毛抜き 先斜 すべり止め ピンセット用 精密 ステンレス 鼻毛 ヒゲ とげぬき 黒","1","amazon.jp","Amazon","","埼玉県","343-085","","507","51","0","0","0","0","-28","0","0","0","0","-222","0","0","308"
"2025/11/08 21:01:51 JST","12178273673","注文","503-4535628-4345408","KND-Bottles-6pcs","ガラス製ウォーターボトル 水筒 532ml ガラス 水筒 のクリアウォーターボトル 6本セット、ステンレス製密閉キャ","1","amazon.jp","Amazon","","愛知県","474-007","","1,999","200","0","0","0","0","-22","0","0","0","-327","-514","0","0","1,336"
"2025/11/08 22:52:28 JST","12178273673","注文","249-6581812-1411026","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","埼玉県","337-004","","617","62","0","0","0","0","-7","0","0","0","0","-419","0","0","253"
"2025/11/08 22:52:50 JST","12178273673","注文","250-7114842-5447058","Car-Vacuum-BK/2","ハンディクリーナー車用掃除機 - ポータブルハンドヘルド掃除機（4.8m コード、HEPAフィルター、バッグ、アタッ","1","amazon.jp","Amazon","","大阪府","573-015","","2,206","221","0","0","0","0","-24","0","0","0","0","-514","0","0","1,889"
