"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"02.06.2025 20:44:05 UTC","24916174592","Bestellung","305-4043049-4276315","03DEWWJMJJWJTZ02","8-teiliges Cocktail-Set - Edelstahl-Shaker, Messbecher, Sieb, Rührlöffel, Zange, Flaschenöffner, Holzständer & Rezeptkarten Partys und Feiertage (","1","amazon.de","Amazon","Ensdorf","","66806","","15,12","2,87","0","0","0","0","0","0","0","0","-3,67","0","0","14,32"
"02.06.2025 20:47:55 UTC","24916174592","Bestellung","305-6938003-3926742","Z5-VXWZ-NY8A","Cocktail Set 11tlg. - Edelstahl Cocktail Shaker Set mit Boston Shaker und Bar Zubehör - inkl. Rezepte (Silber)","1","amazon.de","Amazon","Beckum","Nordrhein-Westfalen","59269","MarketplaceFacilitator","28,56","5,43","0","0","0","0","0","0","-5,43","-5,10","-4,29","0","0","19,17"
"02.06.2025 20:50:32 UTC","24916174592","Bestellung","306-8554279-3275565","03DE-SP-BANDS","Lauf-Stirnbänder für Männer, Frauen, Jungen und Mädchen, Sport-Schweißbänder für Basketball, Yoga, Training, Workout, schnelltrocknend und ruts","1","amazon.de","Amazon","Mammendorf","","82291","MarketplaceFacilitator","4,03","0,76","0","0","0","0","0","0","-0,76","-0,38","-1,87","0","0","1,78"
"02.06.2025 20:56:23 UTC","24916174592","Bestellung","303-9998592-1905121","03de-H-Towel","MOVASEE Mikrofaser Handtuch 3pc Set,Schnelltrocknend Kompakt Leichtes Microfaser Handtücher mit Organizer,Sporthandtuch,Reisehandtuch,Strandhandtuch","1","amazon.de","Amazon","St. Nikolai im Sausal","Steiermark","8505","MarketplaceFacilitator","7,55","1,51","0","0","0","0","0","0","-1,51","-1,17","-3,25","0","0","3,13"
"02.06.2025 21:09:49 UTC","24916174592","Bestellung","028-4028229-8921155","03DEWWJMJJWJTZ02","8-teiliges Cocktail-Set - Edelstahl-Shaker, Messbecher, Sieb, Rührlöffel, Zange, Flaschenöffner, Holzständer & Rezeptkarten Partys und Feiertage (","1","amazon.de","Amazon","Oberhausen","","46147","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-3,67","0","0","8,75"
"02.06.2025 21:13:49 UTC","24916174592","Bestellung","306-7162698-7941942","03DEWWJMJJWJTZ02","8-teiliges Cocktail-Set - Edelstahl-Shaker, Messbecher, Sieb, Rührlöffel, Zange, Flaschenöffner, Holzständer & Rezeptkarten Partys und Feiertage (","1","amazon.de","Amazon","Köngen","","73257","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-3,67","0","0","8,75"
"02.06.2025 21:42:47 UTC","24916174592","Bestellung","304-3941953-8937919","03de-H- Stock-Bla1pk-S","MOVASEE Kompressionssocken Damen Herren Premium Knöchelstützsocken Sprunggelenkbandage Orthopädische Kompressionssocken für Plantarfasziitis, Arth","1","amazon.de","Amazon","Bad Salzdetfurth","","31162","MarketplaceFacilitator","5,03","0,96","0","0","0","0","0","0","-0,96","-0,48","-2,06","0","0","2,49"
"02.06.2025 21:43:12 UTC","24916174592","Bestellung","302-5978612-9457914","VJ-WEHW-K5VN","Handbetriebene Eiscrusher aus verchromter Zinklegierung - Robuste Edelstahlklingen, rutschfeste Basis, inkl. großem Eisbehälter und Löffel - Ideal","1","amazon.de","Amazon","Kleve","Nordrhein-Westfalen","47533","MarketplaceFacilitator","16,80","3,19","0","0","0","0","0","0","-3,19","-3,00","-4,97","0","0","8,83"
"02.06.2025 21:52:52 UTC","24916174592","Bestellung","305-6470958-3661106","03DEWWJPJB","MOVASEE Edelstahl Becher mit Deckel - 500ml, Doppelwandige Isolierung, hält Getränke warm oder kalt, spülmaschinenfest, für Kaffee, Bier, und mehr","1","amazon.de","Amazon","Löhne","","32584","MarketplaceFacilitator","9,24","1,75","0","0","0","0","0","0","-1,75","-1,65","-3,25","0","0","4,34"
"02.06.2025 21:57:38 UTC","24916174592","Bestellung","304-0166912-2873166","03DEWWJMJJWJTZ02","8-teiliges Cocktail-Set - Edelstahl-Shaker, Messbecher, Sieb, Rührlöffel, Zange, Flaschenöffner, Holzständer & Rezeptkarten Partys und Feiertage (","1","amazon.de","Amazon","Hahnstätten","RPL","65623","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-3,67","0","0","8,75"
