"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"15 Oct 2025 18:54:14 UTC","25778378962","Order","206-9607689-3469150","08uk-Orn64-Red","Verahaus 64 Christmas Bauble Storage Box with Adjustable Dividers and Zippered Closure - Tear-Resistant Non-Woven Fabric with Transparent Card Slot -","1","amazon.co.uk","Amazon","HAVANT","","PO9 3","MarketplaceFacilitator","6.32","1.26","0","0","0","0","0","0","-1.26","-1.14","-3.90","-0.10","0","1.18"
"15 Oct 2025 19:16:28 UTC","25778378962","Order","206-5067829-5237959","08uk-YrnStoBag-Blu","Crochet Storage Bag Organizer - Large Wool Storage Bag to Store, Craft Bag for Crochet Accessories - Thread Organiser with 7 Pockets for Tools, Knitti","1","amazon.co.uk","Amazon","WICKENBY","Lincolnshire","LN3 5","MarketplaceFacilitator","9.86","1.97","0","0","0","0","0","0","-1.97","-1.77","-3.35","-0.11","0","4.63"
"15 Oct 2025 19:17:43 UTC","25778378962","Order","204-5121197-4319543","UK08-Roller-Pink","Sdara Skincare Face Roller - Rose Quartz Relaxing Massager - Facial Tool Alternative to Jade Roller","1","amazon.co.uk","Amazon","Wakefield","Wakefield","LS26 9","","8.32","1.66","0","0","0","0","0","0","0","-0.80","-2.42","0","0","6.76"
"15 Oct 2025 19:17:53 UTC","25778378962","Order","204-1002989-3742702","08uk-Coat WdHngr-Vtg6pk","Wide Shoulder Wooden Hangers Pack with Non Slip Pants Bar Smooth Finish Solid Wood Suit Hanger Coat Hanger (Vintage, Wide Shoulder Wooden Hangers-6 Pa","1","amazon.co.uk","Amazon","Derby","England","DE74 2","","15.82","3.17","0","0","0","0","0","0","0","-2.85","-4.99","0","0","11.15"
"15 Oct 2025 19:26:15 UTC","25778378962","Order","204-2773982-9161134","UK08-CoatRacks-Ntl","High-Grade Wooden Tree Coat Rack Stand, 6 Hooks, Super Easy Assembly NO Tools Required, 3 Adjustable Sizes Free Standing Hallway Coat Hanger Hat Stand","1","amazon.co.uk","Amazon","Derby","England","DE74 2","","16.66","3.33","0","0","0","0","0","0","0","-3.00","-9.08","0","0","7.91"
"15 Oct 2025 20:15:34 UTC","25778378962","Order","026-6571545-3528306","UK08-BHanger20-Divder7-Cld","Baby Nest Designs Unisex Baby Hangers and Clouds Wardrobe Dividers - Cute Nursery Organizer with 7X Baby Size Dividers (Infant Newborn Clothing to 24","1","amazon.co.uk","Amazon","WORKINGTON","","CA14 1","MarketplaceFacilitator","8.48","1.70","0","0","0","0","0","0","-1.70","-1.53","-3.15","-0.09","0","3.71"
"15 Oct 2025 20:24:35 UTC","25778378962","Order","205-4232076-2870702","UK08-MSWdHngr-Ntl10pk3","High-Grade Wooden Trouser Hangers with Clips (10 Pack) - Durable Wooden Skirt Hangers, 360° Hook, Hangers for Trousers - Jean Hangers / Pants Hanger","1","amazon.co.uk","Amazon","MANCHESTER","Lancs","M35 0","MarketplaceFacilitator","12.48","2.50","0","0","0","0","0","0","-2.50","-2.25","-2.98","-0.11","0","7.14"
"15 Oct 2025 20:31:58 UTC","25778378962","Order","203-1210058-7317140","UK08-Coat WdHngr-Vtg6pk3","High-Grade Wooden Hangers - Set Of 6 - Heavy-Duty Wooden Coat Hangers with Wide Shoulders - Clothes Hangers with 6.3cm Shoulder Flares for Suits and G","1","amazon.co.uk","Amazon","MANCHESTER","","M22 4","MarketplaceFacilitator","15.82","3.16","0","0","0","0","0","0","-3.16","-2.85","-4.15","-0.14","0","8.68"
"15 Oct 2025 20:34:06 UTC","25778378962","Order","204-7288573-5633145","08uk-Coat WdHngr-Vtg6pk","Wide Shoulder Wooden Hangers Pack with Non Slip Pants Bar Smooth Finish Solid Wood Suit Hanger Coat Hanger (Vintage, Wide Shoulder Wooden Hangers-6 Pa","1","amazon.co.uk","Amazon","Derby","England","DE74 2","","15.82","3.17","0","0","0","0","0","0","0","-2.85","-4.99","0","0","11.15"
"15 Oct 2025 20:39:13 UTC","25778378962","Order","203-4182396-9443509","UK08-Coat WdHngr-Vtg6pk3","High-Grade Wooden Hangers - Set Of 6 - Heavy-Duty Wooden Coat Hangers with Wide Shoulders - Clothes Hangers with 6.3cm Shoulder Flares for Suits and G","1","amazon.co.uk","Amazon","OXFORD","","OX1 1","MarketplaceFacilitator","15.82","3.16","0","0","0","0","0","0","-3.16","-2.85","-4.15","-0.14","0","8.68"
"15 Oct 2025 20:46:36 UTC","25778378962","Order","203-0886817-4269112","UK08-Travel Umbrella","EEZ-Y Compact Travel Umbrella w/Windproof Double Canopy Construction - Auto Open Close Button for One Handed Operation - Sturdy Portable and Lightweig","1","amazon.co.uk","Amazon","BEXHILL-ON-SEA","","TN39 3","MarketplaceFacilitator","9.97","2.00","1.25","0.25","0","0","-1.25","-0.25","-2.00","-1.80","-3.04","-0.10","0","5.03"
"15 Oct 2025 20:55:52 UTC","25778378962","Order","204-2133960-3402700","UK08-Roller-Pink","Sdara Skincare Face Roller - Rose Quartz Relaxing Massager - Facial Tool Alternative to Jade Roller","1","amazon.co.uk","Amazon","BIRMINGHAM","","B32 1","MarketplaceFacilitator","8.32","1.66","0","0","0","0","0","0","-1.66","-0.80","-2.42","-0.07","0","5.03"
"15 Oct 2025 21:06:51 UTC","25778378962","Order","026-1769457-7270717","08uk-PrWrpOrg-40Red","Holiday Décor Storage, 600D Oxford Black Wrapping Paper Storage Bag with Red Trim, 18-20 Roll Capacity with 2 Clear Pockets for Holiday Décor Storag","1","amazon.co.uk","Amazon","Oakham","Rutland","LE15 7","MarketplaceFacilitator","10.52","2.11","0","0","0","0","0","0","-2.11","-1.89","-4.58","-0.13","0","3.92"
"15 Oct 2025 21:08:22 UTC","25778378962","Order","205-5456377-2823556","08uk-Coat WdHngr-Vtg6pk","Wide Shoulder Wooden Hangers Pack with Non Slip Pants Bar Smooth Finish Solid Wood Suit Hanger Coat Hanger (Vintage, Wide Shoulder Wooden Hangers-6 Pa","1","amazon.co.uk","Amazon","LONDON","","SE5 0","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-4.99","-0.16","0","7.82"
"15 Oct 2025 21:26:54 UTC","25778378962","Order","205-9628134-3269122","UK08-Watercolour card- 48pk2","Gold And Watercolor Thank You Cards for Thank You Notes! Bulk Set of 48 Blank Cards with Envelopes for Baby Shower Note Cards, Wedding Thank You Cards","1","amazon.co.uk","Amazon","West Wickham","Kent","BR4 0","MarketplaceFacilitator","8.32","1.66","0","0","0","0","0","0","-1.66","-1.50","-2.42","-0.08","0","4.32"
"15 Oct 2025 21:26:58 UTC","25778378962","Order","205-9424246-6849118","UK08-BHanger20-Divder7-Bho","Unisex Baby Hangers and Wardrobe Dividers - The Ultimate Nursery Closet Organizer with 7X Baby Size Dividers (Infant Newborn Clothing to 24 Months) an","1","amazon.co.uk","Amazon","London","Greater London","SW11 1","MarketplaceFacilitator","7.77","1.56","0","0","0","0","0","0","-1.56","-1.40","-3.26","-0.10","0","3.01"
"15 Oct 2025 21:28:30 UTC","25778378962","Order","204-3432564-4964359","Paper Storage-0801","Christmas Wrapping Paper Storage","1","amazon.co.uk","Amazon","STOKE-ON-TRENT","","ST4 8","MarketplaceFacilitator","13.44","2.69","0","0","0","0","0","0","-2.69","-2.42","-4.73","-0.14","0","6.15"
"15 Oct 2025 21:41:59 UTC","25778378962","Order","026-5569440-1933921","UK08-WdCoatRacks-Chy3","High-Grade Wooden Tree Coat Rack Stand, 6 Hooks - Super Easy Assembly NO Tools Required - 3 Adjustable Sizes Free Standing Coat Stand, Hallway Coat Ha","1","amazon.co.uk","Amazon","Harrow","","HA3 7","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-4.73","-0.15","0","8.09"
"15 Oct 2025 21:51:08 UTC","25778378962","Order","205-6554897-7943517","UK08-BHanger20-Divder7-Bho","Unisex Baby Hangers and Wardrobe Dividers - The Ultimate Nursery Closet Organizer with 7X Baby Size Dividers (Infant Newborn Clothing to 24 Months) an","1","amazon.co.uk","Amazon","MARFORD","","LL12 8","MarketplaceFacilitator","7.77","1.56","0","0","0","0","0","0","-1.56","-1.40","-3.26","-0.10","0","3.01"
