"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"01.07.2025 19:09:36 UTC","25109903102","Bestellung","028-5239764-9529946","08-T0IJ-AXLV","Whiskey Steine Geschenkset für Männer - 2 x 10 oz Whiskey Gläser, 8 Granit Whiskey Steine, 2 Untersetzer, Metallzange & Cocktailkarten im Holzkaste","1","amazon.de","Amazon","Torgelow","Mecklenburg-Vorpommern","17358","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-5,20","0","0","7,22"
"01.07.2025 19:44:43 UTC","25109903102","Bestellung","306-7640031-5789102","03de-H-Towel","MOVASEE Mikrofaser Handtuch 3pc Set,Schnelltrocknend Kompakt Leichtes Microfaser Handtücher mit Organizer,Sporthandtuch,Reisehandtuch,Strandhandtuch","1","amazon.de","Amazon","münchen","","80339","MarketplaceFacilitator","8,39","1,59","0","0","0","0","0","0","-1,59","-1,30","-3,25","0","0","3,84"
"01.07.2025 20:03:27 UTC","25109903102","Bestellung","306-2991092-7365951","03DEWWJMJJWJTZ02","8-teiliges Cocktail-Set - Edelstahl-Shaker, Messbecher, Sieb, Rührlöffel, Zange, Flaschenöffner, Holzständer & Rezeptkarten Partys und Feiertage (","1","amazon.de","Amazon","Liebschützberg","Sachsen","04758","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-3,67","0","0","8,75"
"01.07.2025 20:09:10 UTC","25109903102","Bestellung","028-3014775-3490711","03DEWWJMJJWJTZ01","8-teiliges Cocktail-Set - Edelstahl-Shaker, Messbecher, Sieb, Rührlöffel, Zange, Flaschenöffner, Holzständer & Rezeptkarten Partys und Feiertage (","1","amazon.de","Amazon","Pfungstadt","","64319","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-3,67","0","0","8,75"
"01.07.2025 20:22:31 UTC","25109903102","Bestellung","303-8327809-6581104","03de-H- Roller","Jade Gua Sha Stein für Gesichtsmassage Guasha aus Natürlicher Jade Stein Jade Gesicht Massagestein & Gesichtsroller, Reduces Eye Puffiness and Skinc","1","amazon.de","Amazon","Hückelhoven","Nordrhein-Westfalen","41836","MarketplaceFacilitator","5,03","0,96","1,12","0,21","0","0","-1,12","-0,21","-0,96","-0,48","-2,65","0","0","1,90"
"01.07.2025 20:37:40 UTC","25109903102","Bestellung","302-5967240-8450738","03de-H-Bath Glove-Yelw","Fellpflegehandschuh,Haustierpflege-Handschuhe Doppelseitige Fellbürste für Hunde und Katzen, Entwirrbürste für lange Haare und Unterwolle (Bath Gl","1","amazon.de","Amazon","Kelkheim (taunus)","","65779","MarketplaceFacilitator","8,39","1,60","0","0","0","0","0","0","-1,60","-1,50","-3,04","0","0","3,85"
"01.07.2025 20:39:00 UTC","25109903102","Bestellung","028-2312402-7805136","4Q-54MD-Y6CV","Natürlicher Mörser aus unpoliertem Granit mit Stößel - 15 cm, 3.5 kg schwer, einzigartiges Muster, einfach zu reinigen - Ideal als Geschenk und f�","1","amazon.de","Amazon","Erfurt","Thuringia","99095","","16,80","3,19","0","0","0","0","0","0","0","-3,00","-5,67","0","0","11,32"
"01.07.2025 20:49:40 UTC","25109903102","Bestellung","028-7621841-5743567","8Z-BYJ2-XDVU","MOVASEE Professioneller Sahnespender aus gebürstetem Aluminium - 500 ml, mit 3 Sprühdüsen (gerade, Tulpenform, Sternform), kompatibel mit N20-Gaspa","1","amazon.de","Amazon","Bonn","","53113","MarketplaceFacilitator","18,48","3,51","0","0","0","0","0","0","-3,51","-3,30","-3,67","0","0","11,51"
"01.07.2025 20:52:02 UTC","25109903102","Bestellung","306-9099895-3194748","03DE-F-Guitar Stand","MOVASEE Höhenverstellbarer Gitarrenständer faltbar mit gepolstertem Hals und Yoke","1","amazon.de","Amazon","Gmunden","","4810","MarketplaceFacilitator","10,08","2,02","1,67","0,33","0","0","0","0","-2,35","-1,44","-6,88","0","0","3,43"
"01.07.2025 20:56:44 UTC","25109903102","Bestellung","306-0238460-4122765","03DE-F-Guitar Stand","MOVASEE Höhenverstellbarer Gitarrenständer faltbar mit gepolstertem Hals und Yoke","1","amazon.de","Amazon","oldenburg","","26131","MarketplaceFacilitator","10,08","1,91","0","0","0","0","0","0","-1,91","-1,44","-5,20","0","0","3,44"
